0.00000000	2.55290300
0.00200000	2.55290300
0.00400000	2.12690700
0.00600000	2.12690700
0.00800000	2.12690700
0.01000000	2.12690700
0.01200000	2.55290300
0.01400000	2.12690700
0.01600000	2.12690700
0.01800000	2.12690700
0.02000000	2.12690700
0.02200000	2.12690700
0.02400000	2.55290300
0.02600000	2.12690700
0.02800000	2.12690700
0.03000000	2.12690700
0.03200000	2.12690700
0.03400000	2.55290300
0.03600000	2.12690700
0.03800000	2.12690700
0.04000000	2.55290300
0.04200000	2.55290300
0.04400000	1.70091000
0.04600000	2.12690700
0.04800000	2.12690700
0.05000000	2.12690700
0.05200000	2.12690700
0.05400000	2.12690700
0.05600000	2.12690700
0.05800000	2.55290300
0.06000000	2.12690700
0.06200000	2.55290300
0.06400000	2.12690700
0.06600000	2.12690700
0.06800000	1.70091000
0.07000000	2.12690700
0.07200000	2.55290300
0.07400000	1.70091000
0.07600000	2.55290300
0.07800000	2.12690700
0.08000000	1.70091000
0.08200000	2.12690700
0.08400000	2.12690700
0.08600000	2.12690700
0.08800000	2.12690700
0.09000000	2.55290300
0.09200000	2.12690700
0.09400000	2.55290300
0.09600000	2.55290300
0.09800000	2.55290300
0.10000000	2.12690700
0.10200000	2.12690700
0.10400000	2.55290300
0.10600000	2.12690700
0.10800000	2.55290300
0.11000000	2.12690700
0.11200000	1.70091000
0.11400000	2.12690700
0.11600000	2.55290300
0.11800000	1.70091000
0.12000000	2.12690700
0.12200000	2.55290300
0.12400000	2.55290300
0.12600000	2.12690700
0.12800000	2.12690700
0.13000000	2.12690700
0.13200000	2.55290300
0.13400000	2.12690700
0.13600000	2.55290300
0.13800000	2.12690700
0.14000000	1.70091000
0.14200000	2.12690700
0.14400000	2.12690700
0.14600000	2.12690700
0.14800000	2.12690700
0.15000000	1.70091000
0.15200000	2.12690700
0.15400000	2.12690700
0.15600000	2.12690700
0.15800000	2.12690700
0.16000000	2.12690700
0.16200000	2.12690700
0.16400000	2.12690700
0.16600000	2.12690700
0.16800000	2.12690700
0.17000000	2.12690700
0.17200000	1.70091000
0.17400000	2.12690700
0.17600000	2.12690700
0.17799999	2.12690700
0.17999999	2.12690700
0.18199999	2.12690700
0.18399999	2.12690700
0.18599999	2.12690700
0.18799999	2.12690700
0.18999999	2.12690700
0.19199999	2.12690700
0.19399999	2.12690700
0.19599999	2.12690700
0.19799999	2.12690700
0.19999999	2.12690700
0.20199999	1.70091000
0.20399999	1.70091000
0.20599999	2.12690700
0.20799999	2.12690700
0.20999999	2.12690700
0.21199999	2.12690700
0.21399999	2.12690700
0.21599999	2.12690700
0.21799999	2.12690700
0.21999999	1.70091000
0.22199999	2.55290300
0.22399999	1.70091000
0.22599999	2.12690700
0.22799999	1.70091000
0.22999999	1.70091000
0.23199999	2.12690700
0.23399999	1.70091000
0.23599999	1.70091000
0.23799999	2.12690700
0.23999999	1.70091000
0.24199999	2.12690700
0.24399999	1.70091000
0.24599999	2.12690700
0.24799999	2.12690700
0.24999999	2.12690700
0.25199999	2.12690700
0.25399999	2.12690700
0.25599999	2.12690700
0.25799999	1.70091000
0.25999999	2.12690700
0.26199999	2.12690700
0.26399999	2.12690700
0.26599999	1.70091000
0.26799999	1.70091000
0.26999999	1.70091000
0.27199999	1.70091000
0.27399999	1.70091000
0.27599999	2.55290300
0.27799999	2.12690700
0.27999999	1.70091000
0.28199999	1.70091000
0.28399999	2.12690700
0.28599999	1.70091000
0.28799999	1.70091000
0.28999999	2.12690700
0.29199999	1.70091000
0.29399999	1.70091000
0.29599999	1.70091000
0.29799999	1.70091000
0.29999999	2.12690700
0.30199999	2.12690700
0.30399999	2.12690700
0.30599999	2.12690700
0.30799999	2.12690700
0.30999999	1.70091000
0.31199999	2.55290300
0.31399999	2.12690700
0.31599999	1.70091000
0.31799999	2.12690700
0.31999999	2.12690700
0.32199999	2.12690700
0.32399999	1.27645200
0.32599999	1.70091000
0.32799999	1.70091000
0.32999999	1.70091000
0.33199999	2.12690700
0.33399999	1.70091000
0.33599999	1.70091000
0.33799999	2.12690700
0.33999999	1.70091000
0.34199999	1.70091000
0.34399999	2.12690700
0.34599999	2.12690700
0.34799999	1.70091000
0.34999999	2.12690700
0.35199999	1.70091000
0.35399999	2.12690700
0.35599999	1.70091000
0.35799999	1.70091000
0.35999999	1.70091000
0.36199999	1.70091000
0.36399999	2.12690700
0.36599999	1.70091000
0.36799999	1.27645200
0.36999999	1.70091000
0.37199999	1.70091000
0.37399999	2.12690700
0.37599999	1.70091000
0.37799999	1.70091000
0.37999999	1.70091000
0.38199999	2.12690700
0.38399999	1.70091000
0.38599999	1.70091000
0.38799999	1.70091000
0.38999999	1.27645200
0.39199999	2.12690700
0.39399999	2.12690700
0.39599999	2.12690700
0.39799999	2.12690700
0.39999999	1.70091000
0.40199999	2.12690700
0.40399999	1.70091000
0.40599999	2.12690700
0.40799999	1.70091000
0.40999999	1.70091000
0.41199999	1.27645200
0.41399999	1.27645200
0.41599999	1.70091000
0.41799999	1.27645200
0.41999999	1.70091000
0.42199999	1.70091000
0.42399999	2.12690700
0.42599999	1.70091000
0.42799999	1.70091000
0.42999999	1.70091000
0.43199999	1.70091000
0.43399999	2.12690700
0.43599999	2.12690700
0.43799999	1.70091000
0.43999999	2.12690700
0.44199999	1.70091000
0.44399999	2.12690700
0.44599999	2.12690700
0.44799999	1.27645200
0.44999999	1.70091000
0.45199999	1.27645200
0.45399999	1.70091000
0.45599999	1.70091000
0.45799999	1.70091000
0.45999999	1.70091000
0.46199999	1.70091000
0.46399999	2.12690700
0.46599999	2.12690700
0.46799999	2.12690700
0.46999999	1.70091000
0.47199999	2.12690700
0.47399999	1.70091000
0.47599999	1.70091000
0.47799999	1.70091000
0.47999999	1.27645200
0.48199999	1.70091000
0.48399999	1.27645200
0.48599999	1.70091000
0.48799999	1.70091000
0.48999999	1.70091000
0.49199999	1.70091000
0.49399999	1.27645200
0.49599999	1.70091000
0.49799999	2.12690700
0.49999999	2.12690700
0.50199999	1.70091000
0.50399999	1.70091000
0.50599999	2.12690700
0.50799999	1.70091000
0.50999999	2.12690700
0.51199999	1.70091000
0.51399999	1.70091000
0.51599999	1.27645200
0.51799999	1.70091000
0.51999999	2.12690700
0.52199999	1.70091000
0.52399999	2.12690700
0.52599999	1.70091000
0.52799999	1.70091000
0.52999999	1.70091000
0.53199998	1.70091000
0.53399998	2.12690700
0.53599998	1.70091000
0.53799998	1.70091000
0.53999998	1.70091000
0.54199998	1.70091000
0.54399998	1.70091000
0.54599998	1.27645200
0.54799998	1.27645200
0.54999998	1.27645200
0.55199998	1.70091000
0.55399998	1.27645200
0.55599998	1.27645200
0.55799998	1.70091000
0.55999998	1.70091000
0.56199998	2.12690700
0.56399998	2.12690700
0.56599998	1.70091000
0.56799998	1.70091000
0.56999998	1.70091000
0.57199998	1.27645200
0.57399998	1.70091000
0.57599998	1.70091000
0.57799998	1.27645200
0.57999998	1.70091000
0.58199998	1.27645200
0.58399998	1.70091000
0.58599998	1.70091000
0.58799998	1.70091000
0.58999998	1.70091000
0.59199998	1.70091000
0.59399998	2.12690700
0.59599998	1.70091000
0.59799998	1.27645200
0.59999998	1.70091000
0.60199998	1.70091000
0.60399998	1.70091000
0.60599998	1.70091000
0.60799998	1.27645200
0.60999998	1.70091000
0.61199998	1.27645200
0.61399998	1.70091000
0.61599998	1.70091000
0.61799998	1.70091000
0.61999998	1.70091000
0.62199998	1.70091000
0.62399998	1.70091000
0.62599998	1.70091000
0.62799998	2.12690700
0.62999998	1.70091000
0.63199998	1.70091000
0.63399998	1.27645200
0.63599998	1.27645200
0.63799998	1.70091000
0.63999998	1.27645200
0.64199998	1.70091000
0.64399998	1.27645200
0.64599998	1.27645200
0.64799998	1.70091000
0.64999998	1.27645200
0.65199998	1.70091000
0.65399998	1.27645200
0.65599998	1.27645200
0.65799998	1.27645200
0.65999998	1.70091000
0.66199998	1.27645200
0.66399998	1.27645200
0.66599998	1.27645200
0.66799998	1.27645200
0.66999998	1.70091000
0.67199998	0.85045520
0.67399998	1.27645200
0.67599998	1.27645200
0.67799998	1.27645200
0.67999998	1.70091000
0.68199998	1.27645200
0.68399998	1.27645200
0.68599998	1.27645200
0.68799998	1.70091000
0.68999998	1.27645200
0.69199998	1.27645200
0.69399998	1.70091000
0.69599998	1.27645200
0.69799998	1.70091000
0.69999998	1.27645200
0.70199998	1.70091000
0.70399998	1.27645200
0.70599998	1.27645200
0.70799998	1.27645200
0.70999998	1.27645200
0.71199998	1.27645200
0.71399998	1.27645200
0.71599998	1.70091000
0.71799998	1.27645200
0.71999998	1.27645200
0.72199998	1.27645200
0.72399998	1.27645200
0.72599998	1.27645200
0.72799998	1.27645200
0.72999998	1.27645200
0.73199998	1.70091000
0.73399998	0.85045520
0.73599998	0.85045520
0.73799998	0.85045520
0.73999998	0.85045520
0.74199998	1.27645200
0.74399998	1.27645200
0.74599998	1.27645200
0.74799998	0.85045520
0.74999998	1.70091000
0.75199998	0.85045520
0.75399998	1.27645200
0.75599998	1.70091000
0.75799998	0.85045520
0.75999998	1.27645200
0.76199998	1.27645200
0.76399998	1.27645200
0.76599998	0.85045520
0.76799998	1.27645200
0.76999998	1.70091000
0.77199998	1.27645200
0.77399998	1.27645200
0.77599998	1.27645200
0.77799998	1.27645200
0.77999998	1.27645200
0.78199998	1.27645200
0.78399998	1.27645200
0.78599998	0.85045520
0.78799998	1.27645200
0.78999998	1.27645200
0.79199998	1.27645200
0.79399998	1.27645200
0.79599998	1.27645200
0.79799998	1.27645200
0.79999998	1.27645200
0.80199998	1.27645200
0.80399998	0.85045520
0.80599998	1.27645200
0.80799998	1.27645200
0.80999998	1.27645200
0.81199998	1.27645200
0.81399998	1.27645200
0.81599998	1.70091000
0.81799998	1.27645200
0.81999998	1.70091000
0.82199998	0.85045520
0.82399998	0.85045520
0.82599998	1.27645200
0.82799998	0.85045520
0.82999998	1.27645200
0.83199998	0.85045520
0.83399998	1.27645200
0.83599998	0.85045520
0.83799998	0.85045520
0.83999998	1.70091000
0.84199998	1.27645200
0.84399998	1.27645200
0.84599998	0.85045520
0.84799998	1.27645200
0.84999998	1.27645200
0.85199998	1.27645200
0.85399998	1.27645200
0.85599998	0.85045520
0.85799998	1.27645200
0.85999998	0.85045520
0.86199998	1.27645200
0.86399998	0.85045520
0.86599998	1.27645200
0.86799998	1.27645200
0.86999998	0.85045520
0.87199998	1.70091000
0.87399998	1.27645200
0.87599998	1.70091000
0.87799998	1.27645200
0.87999998	0.85045520
0.88199998	1.70091000
0.88399997	1.27645200
0.88599997	1.27645200
0.88799997	1.27645200
0.88999997	1.27645200
0.89199997	0.85045520
0.89399997	1.27645200
0.89599997	1.27645200
0.89799997	1.27645200
0.89999997	1.27645200
0.90199997	1.27645200
0.90399997	1.27645200
0.90599997	0.85045520
0.90799997	1.70091000
0.90999997	1.70091000
0.91199997	0.85045520
0.91399997	1.27645200
0.91599997	1.27645200
0.91799997	0.85045520
0.91999997	1.27645200
